,Date Announced,Detected State,Num Cases
693,09/06/2020,Jammu and Kashmir,246.0
694,09/06/2020,Jharkhand,167.0
695,09/06/2020,Karnataka,327.0
696,09/06/2020,Kerala,125.0
697,09/06/2020,Ladakh,5.0
698,09/06/2020,Madhya Pradesh,410.0
699,09/06/2020,Maharashtra,4042.0
700,09/06/2020,Manipur,38.0
701,09/06/2020,Meghalaya,4.0
702,09/06/2020,Mizoram,46.0
703,09/06/2020,Nagaland,7.0
704,09/06/2020,Odisha,286.0
705,09/06/2020,Puducherry,6.0
706,09/06/2020,Punjab,97.0
707,09/06/2020,Rajasthan,589.0
708,09/06/2020,Sikkim,9.0
709,09/06/2020,State Unassigned,874.0
710,09/06/2020,Tamil Nadu,2501.0
711,09/06/2020,Telangana,184.0
712,09/06/2020,Tripura,27.0
713,09/06/2020,Uttar Pradesh,731.0
714,09/06/2020,Uttarakhand,167.0
715,09/06/2020,West Bengal,537.0
716,10/03/2020,Karnataka,0.0
717,10/03/2020,Kerala,0.0
718,10/03/2020,Maharashtra,0.0
719,10/03/2020,Rajasthan,0.0
720,10/04/2020,Andhra Pradesh,0.0
721,10/04/2020,Bihar,0.0
722,10/04/2020,Chandigarh,0.0
723,10/04/2020,Delhi,0.0
724,10/04/2020,Gujarat,0.0
725,10/04/2020,Haryana,0.0
726,10/04/2020,Jammu and Kashmir,0.0
727,10/04/2020,Jharkhand,0.0
728,10/04/2020,Karnataka,0.0
729,10/04/2020,Kerala,0.0
730,10/04/2020,Ladakh,0.0
731,10/04/2020,Madhya Pradesh,0.0
732,10/04/2020,Maharashtra,0.0
733,10/04/2020,Odisha,0.0
734,10/04/2020,Puducherry,0.0
735,10/04/2020,Punjab,0.0
736,10/04/2020,Rajasthan,0.0
737,10/04/2020,Tamil Nadu,0.0
738,10/04/2020,Telangana,0.0
739,10/04/2020,Tripura,0.0
740,10/04/2020,Uttar Pradesh,0.0
741,10/04/2020,West Bengal,0.0
742,10/05/2020,Andhra Pradesh,89.0
743,10/05/2020,Assam,1.0
744,10/05/2020,Bihar,133.0
745,10/05/2020,Chandigarh,5.0
746,10/05/2020,Chhattisgarh,6.0
747,10/05/2020,Delhi,435.0
748,10/05/2020,Gujarat,873.0
749,10/05/2020,Haryana,39.0
750,10/05/2020,Himachal Pradesh,6.0
751,10/05/2020,Jammu and Kashmir,40.0
752,10/05/2020,Jharkhand,1.0
753,10/05/2020,Karnataka,91.0
754,10/05/2020,Kerala,11.0
755,10/05/2020,Ladakh,3.0
756,10/05/2020,Madhya Pradesh,357.0
757,10/05/2020,Maharashtra,2395.0
758,10/05/2020,Odisha,25.0
759,10/05/2020,Puducherry,3.0
760,10/05/2020,Punjab,70.0
761,10/05/2020,Rajasthan,187.0
762,10/05/2020,Tamil Nadu,807.0
763,10/05/2020,Telangana,33.0
764,10/05/2020,Tripura,16.0
765,10/05/2020,Uttar Pradesh,253.0
766,10/05/2020,Uttarakhand,1.0
767,10/05/2020,West Bengal,212.0
768,10/06/2020,Andaman and Nicobar Islands,1.0
769,10/06/2020,Andhra Pradesh,476.0
770,10/06/2020,Arunachal Pradesh,6.0
771,10/06/2020,Assam,388.0
772,10/06/2020,Bihar,408.0
773,10/06/2020,Chandigarh,6.0
774,10/06/2020,Chhattisgarh,56.0
775,10/06/2020,Dadra and Nagar Haveli and Daman and Diu,5.0
776,10/06/2020,Delhi,1964.0
777,10/06/2020,Goa,28.0
778,10/06/2020,Gujarat,914.0
779,10/06/2020,Haryana,758.0
780,10/06/2020,Himachal Pradesh,28.0
781,10/06/2020,Jammu and Kashmir,329.0
782,10/06/2020,Jharkhand,168.0
783,10/06/2020,Karnataka,380.0
784,10/06/2020,Kerala,123.0
785,10/06/2020,Ladakh,7.0
786,10/06/2020,Madhya Pradesh,370.0
787,10/06/2020,Maharashtra,5280.0
788,10/06/2020,Manipur,7.0
789,10/06/2020,Meghalaya,1.0
790,10/06/2020,Mizoram,5.0
791,10/06/2020,Nagaland,13.0
792,10/06/2020,Odisha,259.0
793,10/06/2020,Puducherry,17.0
794,10/06/2020,Punjab,151.0
795,10/06/2020,Rajasthan,600.0
796,10/06/2020,State Unassigned,516.0
797,10/06/2020,Tamil Nadu,2954.0
798,10/06/2020,Telangana,274.0
799,10/06/2020,Tripura,78.0
800,10/06/2020,Uttar Pradesh,597.0
801,10/06/2020,Uttarakhand,103.0
802,10/06/2020,West Bengal,519.0
803,11/03/2020,Delhi,0.0
804,11/03/2020,Ladakh,0.0
805,11/03/2020,Maharashtra,0.0
806,11/04/2020,Andhra Pradesh,0.0
807,11/04/2020,Bihar,0.0
808,11/04/2020,Chhattisgarh,0.0
809,11/04/2020,Delhi,0.0
810,11/04/2020,Gujarat,0.0
811,11/04/2020,Haryana,0.0
812,11/04/2020,Himachal Pradesh,0.0
813,11/04/2020,Jammu and Kashmir,0.0
814,11/04/2020,Jharkhand,0.0
815,11/04/2020,Karnataka,0.0
816,11/04/2020,Kerala,0.0
817,11/04/2020,Madhya Pradesh,0.0
818,11/04/2020,Maharashtra,0.0
819,11/04/2020,Odisha,0.0
820,11/04/2020,Punjab,0.0
821,11/04/2020,Rajasthan,0.0
822,11/04/2020,Tamil Nadu,0.0
823,11/04/2020,Telangana,0.0
824,11/04/2020,Uttar Pradesh,0.0
825,11/04/2020,West Bengal,0.0
826,11/05/2020,Andhra Pradesh,111.0
827,11/05/2020,Assam,7.0
828,11/05/2020,Bihar,65.0
829,11/05/2020,Chandigarh,12.0
830,11/05/2020,Chhattisgarh,4.0
831,11/05/2020,Delhi,370.0
832,11/05/2020,Gujarat,602.0
833,11/05/2020,Haryana,65.0
834,11/05/2020,Himachal Pradesh,1.0
835,11/05/2020,Jammu and Kashmir,63.0
836,11/05/2020,Jharkhand,4.0
837,11/05/2020,Karnataka,18.0
838,11/05/2020,Kerala,7.0
839,11/05/2020,Ladakh,1.0
840,11/05/2020,Madhya Pradesh,248.0
841,11/05/2020,Maharashtra,1853.0
842,11/05/2020,Odisha,55.0
843,11/05/2020,Punjab,56.0
844,11/05/2020,Rajasthan,262.0
845,11/05/2020,Tamil Nadu,896.0
846,11/05/2020,Telangana,129.0
847,11/05/2020,Uttar Pradesh,212.0
848,11/05/2020,West Bengal,211.0
849,11/06/2020,Andaman and Nicobar Islands,3.0
850,11/06/2020,Andhra Pradesh,283.0
851,11/06/2020,Arunachal Pradesh,6.0
852,11/06/2020,Assam,329.0
853,11/06/2020,Bihar,402.0
854,11/06/2020,Chandigarh,8.0
855,11/06/2020,Chhattisgarh,206.0
856,11/06/2020,Dadra and Nagar Haveli and Daman and Diu,1.0
857,11/06/2020,Delhi,2464.0
858,11/06/2020,Goa,30.0
859,11/06/2020,Gujarat,917.0
860,11/06/2020,Haryana,474.0
861,11/06/2020,Himachal Pradesh,52.0
862,11/06/2020,Jammu and Kashmir,217.0
863,11/06/2020,Jharkhand,86.0
864,11/06/2020,Karnataka,321.0
865,11/06/2020,Kerala,146.0
866,11/06/2020,Ladakh,24.0
867,11/06/2020,Madhya Pradesh,346.0
868,11/06/2020,Maharashtra,5321.0
869,11/06/2020,Manipur,64.0
870,11/06/2020,Meghalaya,5.0
871,11/06/2020,Mizoram,9.0
872,11/06/2020,Nagaland,9.0
873,11/06/2020,Odisha,209.0
874,11/06/2020,Puducherry,22.0
875,11/06/2020,Punjab,113.0
876,11/06/2020,Rajasthan,450.0
877,11/06/2020,State Unassigned,-296.0
878,11/06/2020,Tamil Nadu,3270.0
879,11/06/2020,Telangana,394.0
880,11/06/2020,Tripura,64.0
881,11/06/2020,Uttar Pradesh,823.0
882,11/06/2020,Uttarakhand,149.0
883,11/06/2020,West Bengal,659.0
884,12/03/2020,Andhra Pradesh,0.0
885,12/03/2020,Delhi,0.0
886,12/03/2020,Karnataka,0.0
887,12/03/2020,Kerala,0.0
888,12/03/2020,Maharashtra,0.0
889,12/03/2020,Uttar Pradesh,0.0
890,12/04/2020,Andhra Pradesh,0.0
891,12/04/2020,Assam,0.0
892,12/04/2020,Chandigarh,0.0
893,12/04/2020,Chhattisgarh,0.0
894,12/04/2020,Delhi,0.0
895,12/04/2020,Gujarat,0.0
896,12/04/2020,Haryana,0.0
897,12/04/2020,Jammu and Kashmir,0.0
898,12/04/2020,Jharkhand,0.0
899,12/04/2020,Karnataka,0.0
900,12/04/2020,Kerala,0.0
901,12/04/2020,Madhya Pradesh,0.0
902,12/04/2020,Maharashtra,0.0
903,12/04/2020,Punjab,0.0
904,12/04/2020,Rajasthan,0.0
905,12/04/2020,Tamil Nadu,0.0
906,12/04/2020,Telangana,0.0
907,12/04/2020,Uttar Pradesh,0.0
908,12/04/2020,West Bengal,0.0
909,12/05/2020,Andhra Pradesh,130.0
910,12/05/2020,Bihar,135.0
911,12/05/2020,Chandigarh,8.0
912,12/05/2020,Chhattisgarh,1.0
913,12/05/2020,Dadra and Nagar Haveli and Daman and Diu,1.0
914,12/05/2020,Delhi,802.0
915,12/05/2020,Gujarat,852.0
916,12/05/2020,Haryana,55.0
917,12/05/2020,Himachal Pradesh,8.0
918,12/05/2020,Jammu and Kashmir,83.0
919,12/05/2020,Jharkhand,12.0
920,12/05/2020,Karnataka,70.0
921,12/05/2020,Kerala,5.0
922,12/05/2020,Madhya Pradesh,318.0
923,12/05/2020,Maharashtra,1418.0
924,12/05/2020,Odisha,53.0
925,12/05/2020,Punjab,41.0
926,12/05/2020,Rajasthan,272.0
927,12/05/2020,Tamil Nadu,807.0
928,12/05/2020,Telangana,74.0
929,12/05/2020,Tripura,2.0
930,12/05/2020,Uttar Pradesh,208.0
931,12/05/2020,Uttarakhand,1.0
932,12/05/2020,West Bengal,231.0
933,12/06/2020,Andhra Pradesh,330.0
934,12/06/2020,Arunachal Pradesh,19.0
935,12/06/2020,Assam,417.0
936,12/06/2020,Bihar,379.0
937,12/06/2020,Chandigarh,15.0
938,12/06/2020,Chhattisgarh,170.0
939,12/06/2020,Delhi,2933.0
940,12/06/2020,Goa,48.0
941,12/06/2020,Gujarat,918.0
942,12/06/2020,Haryana,586.0
943,12/06/2020,Himachal Pradesh,33.0
944,12/06/2020,Jammu and Kashmir,423.0
945,12/06/2020,Jharkhand,112.0
946,12/06/2020,Karnataka,742.0
947,12/06/2020,Kerala,111.0
948,12/06/2020,Ladakh,108.0
949,12/06/2020,Madhya Pradesh,370.0
950,12/06/2020,Maharashtra,5338.0
951,12/06/2020,Manipur,19.0
952,12/06/2020,Meghalaya,4.0
953,12/06/2020,Mizoram,2.0
954,12/06/2020,Nagaland,54.0
955,12/06/2020,Odisha,233.0
956,12/06/2020,Puducherry,16.0
957,12/06/2020,Punjab,126.0
958,12/06/2020,Rajasthan,473.0
959,12/06/2020,Sikkim,50.0
960,12/06/2020,State Unassigned,-616.0
961,12/06/2020,Tamil Nadu,3342.0
962,12/06/2020,Telangana,458.0
963,12/06/2020,Tripura,41.0
964,12/06/2020,Uttar Pradesh,865.0
965,12/06/2020,Uttarakhand,135.0
966,12/06/2020,West Bengal,703.0
967,13/03/2020,Delhi,0.0
968,13/03/2020,Jammu and Kashmir,0.0
969,13/03/2020,Karnataka,0.0
970,13/03/2020,Kerala,0.0
971,13/03/2020,Maharashtra,0.0
972,13/03/2020,Uttar Pradesh,0.0
973,13/04/2020,Andhra Pradesh,0.0
974,13/04/2020,Assam,0.0
975,13/04/2020,Bihar,0.0
976,13/04/2020,Delhi,0.0
977,13/04/2020,Gujarat,0.0
978,13/04/2020,Haryana,0.0
979,13/04/2020,Jammu and Kashmir,0.0
980,13/04/2020,Jharkhand,0.0
981,13/04/2020,Karnataka,0.0
982,13/04/2020,Kerala,0.0
983,13/04/2020,Ladakh,0.0
984,13/04/2020,Madhya Pradesh,0.0
985,13/04/2020,Maharashtra,0.0
986,13/04/2020,Meghalaya,0.0
987,13/04/2020,Odisha,0.0
988,13/04/2020,Punjab,0.0
989,13/04/2020,Rajasthan,0.0
990,13/04/2020,Tamil Nadu,0.0
991,13/04/2020,Telangana,0.0
992,13/04/2020,Uttar Pradesh,0.0
993,13/04/2020,West Bengal,0.0
994,13/05/2020,Andhra Pradesh,135.0
995,13/05/2020,Assam,15.0
996,13/05/2020,Bihar,93.0
997,13/05/2020,Chandigarh,4.0
998,13/05/2020,Chhattisgarh,1.0
999,13/05/2020,Delhi,725.0
1000,13/05/2020,Gujarat,709.0
1001,13/05/2020,Haryana,89.0
1002,13/05/2020,Himachal Pradesh,1.0
1003,13/05/2020,Jammu and Kashmir,49.0
1004,13/05/2020,Jharkhand,13.0
1005,13/05/2020,Karnataka,54.0
1006,13/05/2020,Kerala,11.0
1007,13/05/2020,Ladakh,1.0
1008,13/05/2020,Madhya Pradesh,338.0
1009,13/05/2020,Maharashtra,1971.0
1010,13/05/2020,Meghalaya,1.0
1011,13/05/2020,Odisha,128.0
1012,13/05/2020,Puducherry,1.0
1013,13/05/2020,Punjab,39.0
1014,13/05/2020,Rajasthan,325.0
1015,13/05/2020,Tamil Nadu,553.0
1016,13/05/2020,Telangana,160.0
1017,13/05/2020,Tripura,1.0
1018,13/05/2020,Uttar Pradesh,190.0
1019,13/05/2020,Uttarakhand,3.0
1020,13/05/2020,West Bengal,216.0
1021,13/06/2020,Andhra Pradesh,318.0
1022,13/06/2020,Arunachal Pradesh,7.0
1023,13/06/2020,Assam,428.0
1024,13/06/2020,Bihar,563.0
1025,13/06/2020,Chandigarh,5.0
1026,13/06/2020,Chhattisgarh,192.0
1027,13/06/2020,Dadra and Nagar Haveli and Daman and Diu,5.0
1028,13/06/2020,Delhi,3738.0
1029,13/06/2020,Goa,61.0
1030,13/06/2020,Gujarat,940.0
1031,13/06/2020,Haryana,751.0
1032,13/06/2020,Himachal Pradesh,32.0
1033,13/06/2020,Jammu and Kashmir,333.0
1034,13/06/2020,Jharkhand,186.0
1035,13/06/2020,Karnataka,519.0
1036,13/06/2020,Kerala,131.0
1037,13/06/2020,Ladakh,208.0
1038,13/06/2020,Madhya Pradesh,381.0
1039,13/06/2020,Maharashtra,5103.0
1040,13/06/2020,Manipur,64.0
1041,13/06/2020,Meghalaya,1.0
1042,13/06/2020,Mizoram,6.0
1043,13/06/2020,Nagaland,34.0
1044,13/06/2020,Odisha,345.0
1045,13/06/2020,Puducherry,19.0
1046,13/06/2020,Punjab,124.0
1047,13/06/2020,Rajasthan,669.0
1048,13/06/2020,Sikkim,1.0
1049,13/06/2020,State Unassigned,-331.0
1050,13/06/2020,Tamil Nadu,3381.0
1051,13/06/2020,Telangana,335.0
1052,13/06/2020,Tripura,120.0
1053,13/06/2020,Uttar Pradesh,788.0
1054,13/06/2020,Uttarakhand,194.0
1055,13/06/2020,West Bengal,802.0
1056,14/03/2020,Himachal Pradesh,3.0
1057,14/03/2020,Maharashtra,0.0
1058,14/03/2020,Rajasthan,0.0
1059,14/03/2020,Telangana,0.0
1060,14/04/2020,Andhra Pradesh,0.0
1061,14/04/2020,Assam,0.0
1062,14/04/2020,Chhattisgarh,0.0
1063,14/04/2020,Delhi,0.0
1064,14/04/2020,Gujarat,0.0
1065,14/04/2020,Haryana,0.0
1066,14/04/2020,Himachal Pradesh,0.0
1067,14/04/2020,Jammu and Kashmir,0.0
1068,14/04/2020,Jharkhand,0.0
1069,14/04/2020,Karnataka,0.0
1070,14/04/2020,Kerala,0.0
1071,14/04/2020,Madhya Pradesh,0.0
1072,14/04/2020,Maharashtra,0.0
1073,14/04/2020,Odisha,0.0
1074,14/04/2020,Punjab,0.0
1075,14/04/2020,Rajasthan,0.0
1076,14/04/2020,Tamil Nadu,0.0
1077,14/04/2020,Telangana,0.0
1078,14/04/2020,Uttar Pradesh,0.0
1079,14/04/2020,Uttarakhand,0.0
1080,14/04/2020,West Bengal,0.0
1081,14/05/2020,Andhra Pradesh,119.0
1082,14/05/2020,Assam,7.0
1083,14/05/2020,Bihar,58.0
1084,14/05/2020,Chandigarh,7.0
1085,14/05/2020,Chhattisgarh,2.0
1086,14/05/2020,Delhi,668.0
1087,14/05/2020,Goa,8.0
1088,14/05/2020,Gujarat,535.0
1089,14/05/2020,Haryana,46.0
1090,14/05/2020,Himachal Pradesh,6.0
1091,14/05/2020,Jammu and Kashmir,31.0
1092,14/05/2020,Jharkhand,26.0
1093,14/05/2020,Karnataka,39.0
1094,14/05/2020,Kerala,29.0
1095,14/05/2020,Madhya Pradesh,425.0
1096,14/05/2020,Maharashtra,2188.0
1097,14/05/2020,Manipur,1.0
1098,14/05/2020,Odisha,149.0
1099,14/05/2020,Puducherry,3.0
1100,14/05/2020,Punjab,34.0
1101,14/05/2020,Rajasthan,275.0
1102,14/05/2020,Tamil Nadu,514.0
1103,14/05/2020,Telangana,60.0
1104,14/05/2020,Tripura,28.0
1105,14/05/2020,Uttar Pradesh,253.0
1106,14/05/2020,Uttarakhand,10.0
1107,14/05/2020,West Bengal,161.0
1108,14/06/2020,Andaman and Nicobar Islands,2.0
1109,14/06/2020,Andhra Pradesh,427.0
1110,14/06/2020,Arunachal Pradesh,4.0
1111,14/06/2020,Assam,373.0
1112,14/06/2020,Bihar,476.0
1113,14/06/2020,Chandigarh,2.0
1114,14/06/2020,Chhattisgarh,212.0
1115,14/06/2020,Dadra and Nagar Haveli and Daman and Diu,4.0
1116,14/06/2020,Delhi,3158.0
1117,14/06/2020,Goa,45.0
1118,14/06/2020,Gujarat,982.0
1119,14/06/2020,Haryana,669.0
1120,14/06/2020,Himachal Pradesh,34.0
1121,14/06/2020,Jammu and Kashmir,287.0
1122,14/06/2020,Jharkhand,141.0
1123,14/06/2020,Karnataka,493.0
1124,14/06/2020,Kerala,110.0
1125,14/06/2020,Ladakh,124.0
1126,14/06/2020,Madhya Pradesh,473.0
1127,14/06/2020,Maharashtra,5142.0
1128,14/06/2020,Manipur,27.0
1129,14/06/2020,Meghalaya,3.0
1130,14/06/2020,Mizoram,2.0
1131,14/06/2020,Nagaland,14.0
1132,14/06/2020,Odisha,301.0
1133,14/06/2020,Puducherry,28.0
1134,14/06/2020,Punjab,108.0
1135,14/06/2020,Rajasthan,532.0
1136,14/06/2020,Sikkim,5.0
1137,14/06/2020,State Unassigned,-548.0
1138,14/06/2020,Tamil Nadu,3150.0
1139,14/06/2020,Telangana,265.0
1140,14/06/2020,Tripura,151.0
1141,14/06/2020,Uttar Pradesh,904.0
1142,14/06/2020,Uttarakhand,70.0
1143,14/06/2020,West Bengal,919.0
1144,15/03/2020,Kerala,0.0
1145,15/03/2020,Maharashtra,0.0
1146,15/03/2020,Telangana,0.0
1147,15/03/2020,Uttarakhand,0.0
1148,15/04/2020,Andhra Pradesh,0.0
1149,15/04/2020,Bihar,0.0
1150,15/04/2020,Delhi,0.0
1151,15/04/2020,Gujarat,0.0
1152,15/04/2020,Haryana,0.0
1153,15/04/2020,Himachal Pradesh,0.0
1154,15/04/2020,Jammu and Kashmir,0.0
1155,15/04/2020,Jharkhand,0.0
1156,15/04/2020,Karnataka,0.0
1157,15/04/2020,Kerala,0.0
1158,15/04/2020,Ladakh,0.0
1159,15/04/2020,Madhya Pradesh,0.0
1160,15/04/2020,Maharashtra,0.0
1161,15/04/2020,Meghalaya,0.0
1162,15/04/2020,Punjab,0.0
1163,15/04/2020,Rajasthan,0.0
1164,15/04/2020,Tamil Nadu,0.0
1165,15/04/2020,Telangana,0.0
1166,15/04/2020,Uttar Pradesh,0.0
1167,15/04/2020,West Bengal,0.0
1168,15/05/2020,Andhra Pradesh,162.0
1169,15/05/2020,Assam,4.0
1170,15/05/2020,Bihar,62.0
1171,15/05/2020,Chandigarh,3.0
1172,15/05/2020,Chhattisgarh,6.0
1173,15/05/2020,Delhi,906.0
1174,15/05/2020,Gujarat,642.0
1175,15/05/2020,Haryana,63.0
1176,15/05/2020,Himachal Pradesh,2.0
1177,15/05/2020,Jammu and Kashmir,58.0
1178,15/05/2020,Jharkhand,18.0
1179,15/05/2020,Karnataka,90.0
1180,15/05/2020,Kerala,16.0
1181,15/05/2020,Ladakh,2.0
1182,15/05/2020,Madhya Pradesh,283.0
1183,15/05/2020,Maharashtra,2100.0
1184,15/05/2020,Odisha,73.0
1185,15/05/2020,Punjab,79.0
1186,15/05/2020,Rajasthan,304.0
1187,15/05/2020,Tamil Nadu,798.0
1188,15/05/2020,Telangana,47.0
1189,15/05/2020,Tripura,13.0
1190,15/05/2020,Uttar Pradesh,255.0
1191,15/05/2020,Uttarakhand,5.0
1192,15/05/2020,West Bengal,155.0
1193,15/06/2020,Andaman and Nicobar Islands,1.0
1194,15/06/2020,Andhra Pradesh,375.0
1195,15/06/2020,Arunachal Pradesh,4.0
1196,15/06/2020,Assam,436.0
1197,15/06/2020,Bihar,440.0
1198,15/06/2020,Chandigarh,12.0
1199,15/06/2020,Chhattisgarh,168.0
1200,15/06/2020,Delhi,2324.0
1201,15/06/2020,Goa,39.0
1202,15/06/2020,Gujarat,881.0
1203,15/06/2020,Haryana,1088.0
1204,15/06/2020,Himachal Pradesh,54.0
1205,15/06/2020,Jammu and Kashmir,397.0
1206,15/06/2020,Jharkhand,126.0
1207,15/06/2020,Karnataka,389.0
1208,15/06/2020,Kerala,156.0
1209,15/06/2020,Ladakh,8.0
1210,15/06/2020,Madhya Pradesh,365.0
1211,15/06/2020,Maharashtra,8035.0
1212,15/06/2020,Manipur,92.0
1213,15/06/2020,Mizoram,5.0
1214,15/06/2020,Nagaland,4.0
1215,15/06/2020,Odisha,292.0
1216,15/06/2020,Puducherry,12.0
1217,15/06/2020,Punjab,218.0
1218,15/06/2020,Rajasthan,515.0
1219,15/06/2020,State Unassigned,-464.0
1220,15/06/2020,Tamil Nadu,2684.0
1221,15/06/2020,Telangana,610.0
1222,15/06/2020,Tripura,10.0
1223,15/06/2020,Uttar Pradesh,836.0
1224,15/06/2020,Uttarakhand,107.0
1225,15/06/2020,West Bengal,851.0
1226,16/03/2020,Jammu and Kashmir,0.0
1227,16/03/2020,Karnataka,0.0
1228,16/03/2020,Kerala,0.0
1229,16/03/2020,Maharashtra,0.0
1230,16/03/2020,Odisha,0.0
1231,16/03/2020,Telangana,0.0
1232,16/04/2020,Andhra Pradesh,0.0
1233,16/04/2020,Assam,0.0
1234,16/04/2020,Bihar,0.0
1235,16/04/2020,Chhattisgarh,0.0
1236,16/04/2020,Delhi,0.0
1237,16/04/2020,Gujarat,0.0
1238,16/04/2020,Haryana,0.0
1239,16/04/2020,Jammu and Kashmir,0.0
1240,16/04/2020,Jharkhand,0.0
1241,16/04/2020,Karnataka,0.0
1242,16/04/2020,Kerala,0.0
1243,16/04/2020,Madhya Pradesh,0.0
1244,16/04/2020,Maharashtra,0.0
1245,16/04/2020,Meghalaya,0.0
1246,16/04/2020,Punjab,0.0
1247,16/04/2020,Rajasthan,0.0
1248,16/04/2020,Tamil Nadu,0.0
1249,16/04/2020,Telangana,0.0
1250,16/04/2020,Uttar Pradesh,0.0
1251,16/04/2020,West Bengal,0.0
1252,16/05/2020,Andhra Pradesh,150.0
1253,16/05/2020,Assam,3.0
1254,16/05/2020,Bihar,179.0
1255,16/05/2020,Chandigarh,11.0
1256,16/05/2020,Chhattisgarh,3.0
1257,16/05/2020,Delhi,852.0
1258,16/05/2020,Goa,5.0
1259,16/05/2020,Gujarat,1349.0
1260,16/05/2020,Haryana,83.0
1261,16/05/2020,Himachal Pradesh,6.0
1262,16/05/2020,Jammu and Kashmir,138.0
1263,16/05/2020,Jharkhand,22.0
1264,16/05/2020,Karnataka,52.0
1265,16/05/2020,Kerala,15.0
1266,16/05/2020,Madhya Pradesh,231.0
1267,16/05/2020,Maharashtra,2197.0
1268,16/05/2020,Manipur,4.0
1269,16/05/2020,Odisha,30.0
1270,16/05/2020,Puducherry,1.0
1271,16/05/2020,Punjab,966.0
1272,16/05/2020,Rajasthan,429.0
1273,16/05/2020,Tamil Nadu,1420.0
1274,16/05/2020,Telangana,67.0
1275,16/05/2020,Tripura,33.0
1276,16/05/2020,Uttar Pradesh,490.0
1277,16/05/2020,Uttarakhand,9.0
1278,16/05/2020,West Bengal,185.0
1279,16/06/2020,Andaman and Nicobar Islands,3.0
1280,16/06/2020,Andhra Pradesh,394.0
1281,16/06/2020,Arunachal Pradesh,4.0
1282,16/06/2020,Assam,407.0
1283,16/06/2020,Bihar,494.0
1284,16/06/2020,Chandigarh,9.0
1285,16/06/2020,Chhattisgarh,160.0
1286,16/06/2020,Dadra and Nagar Haveli and Daman and Diu,22.0
1287,16/06/2020,Delhi,2369.0
1288,16/06/2020,Goa,37.0
1289,16/06/2020,Gujarat,970.0
1290,16/06/2020,Haryana,751.0
1291,16/06/2020,Himachal Pradesh,23.0
1292,16/06/2020,Jammu and Kashmir,256.0
1293,16/06/2020,Jharkhand,167.0
1294,16/06/2020,Karnataka,646.0
1295,16/06/2020,Kerala,139.0
1296,16/06/2020,Ladakh,97.0
1297,16/06/2020,Madhya Pradesh,408.0
1298,16/06/2020,Maharashtra,5912.0
1299,16/06/2020,Manipur,18.0
1300,16/06/2020,Meghalaya,2.0
1301,16/06/2020,Mizoram,4.0
1302,16/06/2020,Nagaland,17.0
1303,16/06/2020,Odisha,228.0
1304,16/06/2020,Puducherry,18.0
1305,16/06/2020,Punjab,123.0
1306,16/06/2020,Rajasthan,419.0
1307,16/06/2020,State Unassigned,712.0
1308,16/06/2020,Tamil Nadu,3002.0
1309,16/06/2020,Telangana,478.0
1310,16/06/2020,Tripura,124.0
1311,16/06/2020,Uttar Pradesh,819.0
1312,16/06/2020,Uttarakhand,126.0
1313,16/06/2020,West Bengal,959.0
1314,17/03/2020,Delhi,0.0
1315,17/03/2020,Haryana,0.0
1316,17/03/2020,Karnataka,0.0
1317,17/03/2020,Ladakh,0.0
1318,17/03/2020,Maharashtra,0.0
1319,17/03/2020,Puducherry,0.0
1320,17/03/2020,Telangana,0.0
1321,17/03/2020,Uttar Pradesh,0.0
1322,17/03/2020,West Bengal,0.0
1323,17/04/2020,Andaman and Nicobar Islands,0.0
1324,17/04/2020,Andhra Pradesh,0.0
1325,17/04/2020,Bihar,0.0
1326,17/04/2020,Delhi,0.0
1327,17/04/2020,Gujarat,0.0
1328,17/04/2020,Haryana,0.0
1329,17/04/2020,Himachal Pradesh,0.0
1330,17/04/2020,Jammu and Kashmir,0.0
1331,17/04/2020,Jharkhand,0.0
1332,17/04/2020,Karnataka,0.0
1333,17/04/2020,Kerala,0.0
1334,17/04/2020,Madhya Pradesh,0.0
1335,17/04/2020,Maharashtra,0.0
1336,17/04/2020,Punjab,0.0
1337,17/04/2020,Rajasthan,0.0
1338,17/04/2020,Tamil Nadu,0.0
1339,17/04/2020,Telangana,0.0
1340,17/04/2020,Uttar Pradesh,0.0
1341,17/04/2020,Uttarakhand,0.0
1342,17/04/2020,West Bengal,0.0
1343,17/05/2020,Andhra Pradesh,129.0
1344,17/05/2020,Assam,10.0
1345,17/05/2020,Bihar,142.0
1346,17/05/2020,Chhattisgarh,19.0
1347,17/05/2020,Delhi,717.0
1348,17/05/2020,Goa,9.0
1349,17/05/2020,Gujarat,616.0
1350,17/05/2020,Haryana,72.0
1351,17/05/2020,Himachal Pradesh,3.0
1352,17/05/2020,Jammu and Kashmir,96.0
1353,17/05/2020,Jharkhand,6.0
1354,17/05/2020,Karnataka,69.0
1355,17/05/2020,Kerala,14.0
1356,17/05/2020,Madhya Pradesh,280.0
1357,17/05/2020,Maharashtra,3010.0
1358,17/05/2020,Odisha,116.0
1359,17/05/2020,Punjab,130.0
1360,17/05/2020,Rajasthan,358.0
1361,17/05/2020,Tamil Nadu,1277.0
1362,17/05/2020,Telangana,63.0
1363,17/05/2020,Tripura,21.0
1364,17/05/2020,Uttar Pradesh,409.0
1365,17/05/2020,Uttarakhand,2.0
1366,17/05/2020,West Bengal,174.0
1367,17/06/2020,Andhra Pradesh,481.0
1368,17/06/2020,Arunachal Pradesh,7.0
